neg_pos,token,POS,Wert,Inflektionen
pos,rosig,adjx,0.0755,"rosigste,rosiger,rosigster,rosigstes,rosiges,rosigst,rosigere,rosigeren,rosigerem,rosigeres,rosigerer,rosige,rosigem,rosigen,rosigsten,rosigstem"
pos,ruhig,adjx,0.3815,NA
pos,ruhmreich,adjx,0.004,"ruhmreiches,ruhmreicher,ruhmreichster,ruhmreichstes,ruhmreichere,ruhmreicheren,ruhmreicherem,ruhmreicherer,ruhmreichste,ruhmreicheres,ruhmreichst,ruhmreiche,ruhmreichem,ruhmreichen,ruhmreichstem,ruhmreichsten"
pos,rückhaltlos,adjx,0.004,"rückhaltloseres,rückhaltloseste,rückhaltlose,rückhaltloserem,rückhaltlosest,rückhaltloseren,rückhaltloserer,rückhaltloser,rückhaltloses,rückhaltlosestem,rückhaltlosesten,rückhaltlosem,rückhaltlosere,rückhaltlosestes,rückhaltlosen,rückhaltlosester"
pos,rücksichtsvoll,adjx,0.004,"rücksichtsvollem,rücksichtsvollerem,rücksichtsvollere,rücksichtsvolleren,rücksichtsvollen,rücksichtsvollerer,rücksichtsvollste,rücksichtsvollsten,rücksichtsvollstem,rücksichtsvollster,rücksichtsvollstes,rücksichtsvolle,rücksichtsvolleres,rücksichtsvollst,rücksichtsvoller,rücksichtsvolles"
pos,rückversichern,vvinf,0.004,"rückversicherst,rückversichert,rückversichere,rückversicherten,rückversicherte,rückversichertet,rückversicher,rückversicheren,rückversichertest"
pos,rührig,adjx,0.004,"rührigem,rührigst,rührigen,rühriger,rührigstem,rührigsten,rührigerem,rührigster,rührigstes,rührigere,rührigeres,rührige,rührigerer,rühriges,rührigste,rührigeren"
pos,sachgemäß,adjx,0.004,"sachgemäßen,sachgemäßer,sachgemäße,sachgemäßere,sachgemäßes,sachgemäßstem,sachgemäßsten,sachgemäßst,sachgemäßster,sachgemäßstes,sachgemäßeren,sachgemäßerem,sachgemäßste,sachgemäßeres,sachgemäßerer,sachgemäßem"
pos,sagenhaft,adjx,0.0907,"sagenhaftest,sagenhaftere,sagenhaftem,sagenhaften,sagenhafterer,sagenhafte,sagenhafteres,sagenhafter,sagenhaftes,sagenhaftester,sagenhaftestes,sagenhafteste,sagenhafteren,sagenhafterem,sagenhaftestem,sagenhaftesten"
pos,sanft,adjx,0.338,"sanfte,sanftestem,sanftesten,sanfteste,sanftester,sanftestes,sanften,sanfterer,sanftem,sanfteres,sanftere,sanfterem,sanftes,sanfter,sanfteren,sanftest"
pos,satt,adjx,0.3557,"satten,satteren,sattem,satterem,sattes,satteste,satter,satterer,sattest,satteres,satte,sattester,sattestes,sattestem,sattesten,sattere"
pos,sauber,adjx,0.3553,"saubreren,saubrerem,sauberst,saubersten,sauberstem,sauberstes,sauberster,saubereren,saubererem,saubere,sauberem,saubrere,sauberen,saubererer,saubereres,sauberer,sauberere,sauberes,saubrer,saubreres,saubrerer,sauberste"
pos,schaffen,vvinf,0.004,"schaffest,schafften,schafftest,schaffst,schaffte,schaffet,geschafft,schafft,schaffe,schafftet,schaff"
pos,scharf,adjx,0.2248,"schärferes,schärfst,scharfen,schärferer,scharfem,schärfstes,scharfes,schärfster,scharfer,schärferen,schärfste,scharfe,schärferem,schärfsten,schärfstem,schärfer,schärfere"
pos,schenken,vvinf,0.204,"schenkten,schenkst,schenkte,schenktest,schenkest,geschenkt,schenktet,schenket,schenke,schenk,schenkt"
pos,schick,adjx,0.3372,"schickstes,schickst,schickeren,schickerem,schickste,schickstem,schicksten,schickster,schicke,schickeres,schickem,schicken,schickere,schicker,schickerer,schickes"
pos,schillern,vvinf,0.004,"schillerst,schillerte,schilleren,schillerten,schillert,schillere,schiller,schillertest,geschillert,schillertet"
pos,schillernd,adjx,0.004,NA
pos,schlagend,adjx,0.004,"schlagendes,schlagender,schlagendem,schlagendst,schlagendstes,schlagenden,schlagendste,schlagendere,schlagenderes,schlagenderer,schlagende,schlagendster,schlagenderen,schlagenderem,schlagendstem,schlagendsten"
pos,schlank,adjx,0.2349,"schlankerem,schlankere,schlankes,schlanker,schlankst,schlanken,schlankem,schlanksten,schlankstem,schlanke,schlankeren,schlankste,schlankeres,schlankerer,schlankstes,schlankster"
pos,schlau,adjx,0.341,"schlauestes,schlauester,schlaue,schlauesten,schlauerer,schlaueres,schlauestem,schlaust,schlauen,schlauem,schlauerem,schlaues,schlauer,schlauere,schlaueren,schlauster,schlaustes,schlaueste,schlauest,schlausten,schlauste,schlaustem"
pos,schlüssig,adjx,0.0809,"schlüssigstes,schlüssigster,schlüssigst,schlüssigsten,schlüssiges,schlüssigeren,schlüssigerem,schlüssiger,schlüssige,schlüssigere,schlüssigeres,schlüssigerer,schlüssigen,schlüssigste,schlüssigem,schlüssigstem"
pos,schmackhaft,adjx,0.217,"schmackhaftere,schmackhaftest,schmackhaften,schmackhafterem,schmackhafteren,schmackhafteres,schmackhafte,schmackhaftem,schmackhaftestes,schmackhaftester,schmackhafterer,schmackhafteste,schmackhaftesten,schmackhaftestem,schmackhafter,schmackhaftes"
pos,schmeichelnd,adjx,0.1874,NA
pos,schmuck,adjx,0.004,"schmuckere,schmuckerer,schmuckeres,schmuckste,schmucken,schmuckem,schmucke,schmuckes,schmucker,schmuckstes,schmuckster,schmuckst,schmuckerem,schmucksten,schmuckstem,schmuckeren"
pos,schmücken,vvinf,0.004,"schmückst,schmücktest,schmückte,schmückt,schmücke,schmücket,schmückten,schmückest,schmücktet,schmück,geschmückt"
pos,schnell,adjx,0.1169,"schnelles,schneller,schnellen,schnelleres,schnellerer,schnellste,schnellem,schnelleren,schnellerem,schnelle,schnellere,schnellstem,schnellsten,schnellster,schnellstes,schnellst"
pos,schuldlos,adjx,0.004,"schuldlosere,schuldloseste,schuldlose,schuldlosest,schuldlosem,schuldlosestes,schuldlosester,schuldlosen,schuldloserer,schuldlosesten,schuldloses,schuldloser,schuldloseres,schuldloseren,schuldloserem,schuldlosestem"
pos,schwunghaft,adjx,0.004,"schwunghaftere,schwunghaftestem,schwunghaftesten,schwunghafteren,schwunghaften,schwunghaftester,schwunghaftem,schwunghafterem,schwunghaftestes,schwunghafteste,schwunghafter,schwunghaftes,schwunghafteres,schwunghafte,schwunghafterer,schwunghaftest"
pos,schätzen,vvinf,0.1175,"schätzet,schätz,schätzte,schätztet,schätzest,schätzt,geschätzt,schätze,schätzten,schätztest"
pos,schön,adjx,0.0081,"schönerem,schöneren,schönste,schöneres,schönerer,schönst,schönere,schönstem,schönen,schönsten,schönem,schöne,schönes,schönstes,schöner,schönster"
pos,sehenswert,adjx,0.0947,"sehenswerterem,sehenswerteste,sehenswertestes,sehenswerteren,sehenswerte,sehenswerterer,sehenswerteres,sehenswerten,sehenswertem,sehenswertere,sehenswerter,sehenswertes,sehenswertest,sehenswertesten,sehenswertestem,sehenswertester"
pos,selbstständig,adjx,0.004,NA
pos,sensationell,adjx,0.086,"sensationellerer,sensationellen,sensationelleres,sensationellst,sensationelles,sensationeller,sensationellste,sensationellere,sensationelle,sensationellster,sensationellerem,sensationellstes,sensationelleren,sensationellsten,sensationellstem,sensationellem"
pos,sensibel,adjx,0.098,"sensibelstem,sensibelst,sensibelsten,sensibelstes,sensibelste,sensibelster,sensible,sensibleren,sensiblerem,sensiblere,sensibleres,sensiblerer,sensiblem,sensiblen,sensibles,sensibler"
pos,seriös,adjx,0.004,"seriöserer,seriösestem,seriösesten,seriöseres,seriösester,seriösestes,seriöses,seriösest,seriöser,seriöseste,seriöse,seriösem,seriösen,seriöserem,seriösere,seriöseren"
pos,sexy,adjx,0.3453,"sexye,sexyeres,sexyste,sexyem,sexyerer,sexyen,sexyerem,sexyeren,sexyst,sexystem,sexysten,sexyster,sexystes,sexyere,sexyes,sexyer"
pos,sicher,adjx,0.3733,"sicheres,sicherer,sichrerem,sichreren,sichereren,sicheren,sichererem,sicherem,sicherste,sicherere,sichrere,sichrer,sichrerer,sichersten,sichreres,sicherstem,sicherster,sicherstes,sichere,sichererer,sichereres,sicherst"
pos,sichern,vvinf,0.004,"gesichert,sichertet,sicheren,sicher,sicherten,sichert,sichertest,sichere,sicherte,sicherst"
pos,sicherstellen,vvinf,0.004,"sichergestellt,sicherstelltest,sicherstellet,sicherstellest,sicherstellten,sicherstellte,sicherstellt,sicherstelle,sicherstell,sicherstelltet,sicherstellst"
pos,sichtbar,adjx,0.004,"sichtbarster,sichtbarstes,sichtbare,sichtbareren,sichtbarstem,sichtbarsten,sichtbareres,sichtbarerer,sichtbarer,sichtbarst,sichtbarem,sichtbarere,sichtbaren,sichtbarerem,sichtbarste,sichtbares"
pos,simpel,adjx,0.004,"simpelst,simpelstem,simpelsten,simpelste,simpelster,simple,simpelstes,simplere,simpleres,simplerer,simplen,simpler,simples,simplem,simpleren,simplerem"
pos,sinnvoll,adjx,0.004,"sinnvollem,sinnvollste,sinnvollen,sinnvollst,sinnvoller,sinnvolles,sinnvollstem,sinnvollsten,sinnvollstes,sinnvollerer,sinnvolleres,sinnvollster,sinnvollerem,sinnvolleren,sinnvollere,sinnvolle"
pos,solid,adjx,0.004,"solidst,solidstem,solidsten,solidster,solidstes,soliden,solide,solideres,soliderer,solideren,solidem,soliderem,solidere,solider,solidste,solides"
pos,solidarisch,adjx,0.004,"solidarischstes,solidarischster,solidarischsten,solidarischstem,solidarischste,solidarischst,solidarisches,solidarischer,solidarische,solidarischen,solidarischeren,solidarischerem,solidarischeres,solidarischem,solidarischere,solidarischerer"
pos,sonnendurchflutet,adjx,0.004,"sonnendurchflutetster,sonnendurchflutetste,sonnendurchfluteten,sonnendurchflutetstes,sonnendurchflutetem,sonnendurchflutete,sonnendurchflutetere,sonnendurchfluteterer,sonnendurchfluteterem,sonnendurchfluteteren,sonnendurchfluteteres,sonnendurchfluteter,sonnendurchflutetst,sonnendurchflutetes,sonnendurchflutetstem,sonnendurchflutetsten"
pos,sonnig,adjx,0.2244,"sonnigstes,sonnigster,sonnigerem,sonnigst,sonnigere,sonnigstem,sonnige,sonnigsten,sonnigste,sonniges,sonniger,sonnigeren,sonnigen,sonnigeres,sonnigem,sonnigerer"
pos,sorgen,vvinf,0.2234,"sorgte,sorgst,sorgten,sorgt,gesorgt,sorgtet,sorgtest,sorg,sorget,sorgest,sorge"
pos,sorgenfrei,adjx,0.004,"sorgenfreistem,sorgenfreie,sorgenfreier,sorgenfreiem,sorgenfreien,sorgenfreisten,sorgenfreistes,sorgenfreister,sorgenfreieren,sorgenfreiste,sorgenfreieres,sorgenfreies,sorgenfreierer,sorgenfreist,sorgenfreiere,sorgenfreierem"
pos,sorgfältig,adjx,0.2119,"sorgfältige,sorgfältiges,sorgfältiger,sorgfältigeren,sorgfältigerem,sorgfältigerer,sorgfältigste,sorgfältigeres,sorgfältigst,sorgfältigen,sorgfältigere,sorgfältigstes,sorgfältigem,sorgfältigster,sorgfältigsten,sorgfältigstem"
pos,sorglos,adjx,0.004,"sorglose,sorglosem,sorglosere,sorglosest,sorglosestem,sorgloseste,sorglosen,sorgloses,sorgloser,sorgloseres,sorgloserer,sorglosesten,sorglosestes,sorglosester,sorgloserem,sorgloseren"
pos,sorgsam,adjx,0.004,"sorgsamsten,sorgsame,sorgsamster,sorgsamem,sorgsamstes,sorgsamen,sorgsamer,sorgsames,sorgsamstem,sorgsamere,sorgsameres,sorgsamerer,sorgsamste,sorgsamerem,sorgsamst,sorgsameren"
pos,souverän,adjx,0.0711,NA
pos,spannend,adjx,0.7165,"spannendste,spannender,spannendes,spannenderen,spannenderem,spannendst,spannenden,spannende,spannenderer,spannendem,spannenderes,spannendsten,spannendstem,spannendere,spannendstes,spannendster"
pos,sparen,vvinf,0.004,"sparet,sparst,sparten,sparte,spart,sparest,spare,spartet,gespart,spar,spartest"
pos,sparsam,adjx,0.0907,"sparsamem,sparsamen,sparsameren,sparsamstes,sparsamerem,sparsamer,sparsames,sparsameres,sparsame,sparsamerer,sparsamste,sparsamst,sparsamere,sparsamstem,sparsamsten,sparsamster"
pos,spaßig,adjx,0.0969,"spaßiges,spaßiger,spaßigen,spaßigste,spaßigem,spaßigeren,spaßigerem,spaßigeres,spaßige,spaßigere,spaßigst,spaßigstes,spaßigerer,spaßigster,spaßigsten,spaßigstem"
pos,spektakel,vvinf,0.004,NA
pos,spektakulär,adjx,0.0925,"spektakulärstem,spektakulärsten,spektakulärster,spektakulärstes,spektakuläres,spektakulärste,spektakulärer,spektakulärem,spektakulären,spektakulärerem,spektakuläreren,spektakuläre,spektakulärere,spektakulärst,spektakuläreres,spektakulärerer"
pos,spenden,vvinf,0.004,"spendet,spendetet,spendete,spendeten,spend,spendten,gespendet,spendte,spende,spendtet,spendetest,spendtest,spendest"
pos,speziell,adjx,0.004,"speziellst,speziellste,spezielleren,speziellerem,spezielle,speziellerer,spezielleres,spezielles,spezieller,speziellstem,speziellsten,speziellem,speziellen,speziellere,speziellster,speziellstes"
pos,spielend,adjx,0.004,NA
pos,spielerisch,adjx,0.2,"spielerischeren,spielerischstem,spielerischsten,spielerischerem,spielerischster,spielerischstes,spielerischerer,spielerischeres,spielerischen,spielerischste,spielerisches,spielerischer,spielerischst,spielerischere,spielerische,spielerischem"
pos,spitze,adjx,0.2112,NA
pos,spürbar,adjx,0.004,"spürbarstes,spürbarster,spürbarerer,spürbarstem,spürbareres,spürbarsten,spürbareren,spürbarste,spürbarere,spürbarerem,spürbarem,spürbaren,spürbare,spürbares,spürbarer,spürbarst"
pos,stabil,adjx,0.1016,"stabilerer,stabilerem,stabileren,stabiles,stabiler,stabilstem,stabilsten,stabilen,stabilere,stabileres,stabilst,stabilste,stabilster,stabilem,stabilstes,stabile"
pos,stabilisieren,vvinf,0.004,"stabilisiertet,stabilisiertest,stabilisiere,stabilisiert,stabilisierten,stabilisieret,stabilisierte,stabilisier,stabilisierst,stabilisierest"
pos,standhaft,adjx,0.004,"standhaftest,standhafterer,standhafteren,standhafterem,standhafte,standhafteres,standhaftester,standhaftestes,standhaftere,standhaftesten,standhafteste,standhafter,standhaftes,standhaftestem,standhaftem,standhaften"
pos,stark,adjx,0.004,"starkes,starker,starken,stärkste,starkem,starke,stärker,stärksten,stärkere,stärkerem,stärkstem,stärkeren,stärkst,stärkerer,stärkeres,stärkstes,stärkster"
pos,stattlich,adjx,0.0876,"stattlichsten,stattliches,stattlichstem,stattlichst,stattlichere,stattliche,stattlichste,stattlicherem,stattlichem,stattlicheres,stattlichen,stattlicherer,stattlicher,stattlicheren,stattlichster,stattlichstes"
pos,staunen,vvinf,0.004,"staun,staune,staunten,staunt,stauntest,stauntet,staunest,staunet,staunte,staunst,gestaunt"
pos,steigen,vvinf,0.004,NA
pos,steigend,adjx,0.004,NA
pos,steigern,vvinf,0.004,"steigertet,steigerte,steigerst,steigeren,steigert,steigere,steiger,gesteigert,steigerten,steigertest"
pos,stiften,vvinf,0.004,"stiftetet,stiftete,stifttest,stift,stifttet,stiftet,stiftten,stiftetest,stiftest,stiftte,gestiftet,stifte,stifteten"
pos,stilsicher,adjx,0.004,"stilsichereren,stilsichererem,stilsichereres,stilsichererer,stilsichere,stilsicherste,stilsichrer,stilsichrerem,stilsichersten,stilsicherer,stilsichreren,stilsicheres,stilsicherstem,stilsichrerer,stilsichreres,stilsicherere,stilsichrere,stilsicherster,stilsicheren,stilsicherstes,stilsicherem,stilsicherst"
pos,stilvoll,adjx,0.3197,"stilvollstes,stilvolle,stilvollster,stilvollst,stilvollstem,stilvollsten,stilvollerer,stilvollere,stilvolleren,stilvollen,stilvollerem,stilvollem,stilvolles,stilvoller,stilvollste,stilvolleres"
pos,stimulieren,vvinf,0.004,"stimulierten,stimulier,stimuliertest,stimulieret,stimuliertet,stimulierte,stimuliere,stimuliert,stimulierst,stimulierest"
pos,stolz,adjx,0.5161,"stolzere,stolzester,stolzest,stolzen,stolzeres,stolzem,stolzerer,stolzesten,stolzerem,stolzestem,stolzeren,stolze,stolzes,stolzer,stolzeste,stolzestes"
pos,strahlen,vvinf,0.2092,"strahlet,strahlest,strahl,strahlten,gestrahlt,strahlst,strahlte,strahlt,strahltet,strahle,strahltest"
pos,strahlend,adjx,0.218,NA
pos,stärken,vvinf,0.004,"stärkest,stärkst,stärk,stärkten,gestärkt,stärkte,stärktest,stärkt,stärket,stärke,stärktet"
pos,störungsfrei,adjx,0.004,"störungsfreistem,störungsfreiesten,störungsfreiestem,störungsfreie,störungsfreies,störungsfreisten,störungsfreiere,störungsfreieste,störungsfreierem,störungsfreiest,störungsfreistes,störungsfreist,störungsfreiem,störungsfreister,störungsfreien,störungsfreieren,störungsfreiste,störungsfreiester,störungsfreier,störungsfreiestes,störungsfreierer,störungsfreieres"
pos,stützen,vvinf,0.004,NA
pos,subventionieren,vvinf,0.004,"subventionierest,subventioniere,subventioniert,subventionierten,subventioniertet,subventionieret,subventioniertest,subventionier,subventionierst,subventionierte"
pos,super,adjx,0.5012,"supererem,superes,superer,supereren,supere,supererer,supereres,superste,superem,superen,superstes,superster,superst,superstem,supersten,superere"
pos,superschnell,adjx,0.004,"superschnellste,superschneller,superschnelles,superschnellsten,superschnelleren,superschnellerem,superschnellstem,superschnelleres,superschnellerer,superschnelle,superschnellst,superschnellere,superschnellster,superschnellen,superschnellstes,superschnellem"
pos,sympathisch,adjx,0.4529,NA
pos,sympathisieren,vvinf,0.004,"sympathisierest,sympathisiertet,sympathisier,sympathisiertest,sympathisierten,sympathisiere,sympathisiert,sympathisierst,sympathisierte,sympathisieret"
pos,systematisch,adjx,0.004,NA
pos,süchtig,adjx,0.0845,"süchtigsten,süchtigeres,süchtigstem,süchtigerer,süchtigerem,süchtigem,süchtigen,süchtigeren,süchtigste,süchtigst,süchtige,süchtigere,süchtiges,süchtiger,süchtigster,süchtigstes"
pos,süß,adjx,0.3616,"süßsten,süßes,süßstes,süßer,süßster,süßst,süßeren,süßerem,süßste,süßeres,süßerer,süßere,süße,süßstem,süßem,süßen"
pos,tadellos,adjx,0.309,"tadellosest,tadelloses,tadelloserem,tadelloseste,tadellosestes,tadellose,tadelloseren,tadellosester,tadelloserer,tadelloseres,tadellosere,tadellosesten,tadellosestem,tadellosem,tadellosen,tadelloser"
pos,tadelsfrei,adjx,0.004,"tadelsfreierem,tadelsfreieren,tadelsfreiere,tadelsfreist,tadelsfreie,tadelsfreierer,tadelsfreier,tadelsfreistem,tadelsfreisten,tadelsfreies,tadelsfreistes,tadelsfreiem,tadelsfreister,tadelsfreien,tadelsfreiste,tadelsfreieres"
pos,talentiert,adjx,0.3218,"talentiertesten,talentierteren,talentiertestem,talentiertes,talentierterer,talentiertere,talentierteres,talentiertem,talentierten,talentierteste,talentiertester,talentierter,talentiertestes,talentiertest,talentierte,talentierterem"
pos,tatkräftig,adjx,0.004,"tatkräftigste,tatkräftigerem,tatkräftigstes,tatkräftigster,tatkräftigen,tatkräftigst,tatkräftigem,tatkräftigeren,tatkräftiger,tatkräftigeres,tatkräftigerer,tatkräftige,tatkräftigere,tatkräftiges,tatkräftigsten,tatkräftigstem"
pos,tauglich,adjx,0.004,"taugliche,tauglicheren,tauglicherem,tauglicherer,tauglichere,tauglichstes,tauglicheres,tauglichster,tauglichsten,tauglichst,tauglichstem,tauglicher,taugliches,tauglichem,tauglichste,tauglichen"
pos,tiefgreifend,adjx,0.004,"tiefgreifendstes,tiefgreifendster,tiefgreifendere,tiefgreifenderen,tiefgreifenderes,tiefgreifendste,tiefgreifenderer,tiefgreifendstem,tiefgreifende,tiefgreifendsten,tiefgreifendes,tiefgreifendem,tiefgreifenden,tiefgreifendst,tiefgreifender,tiefgreifenderem"
pos,tierisch,adjx,0.1135,"tierischstes,tierischere,tierischerem,tierischst,tierischstem,tierischsten,tierischeren,tierische,tierischster,tierischen,tierischeres,tierischem,tierischer,tierischste,tierischerer,tierisches"
pos,tolerant,adjx,0.1984,"toleranteres,toleranterem,toleranteren,toleranterer,tolerantere,tolerante,tolerantestes,tolerantes,tolerantester,toleranter,tolerantem,toleranten,tolerantest,toleranteste,tolerantestem,tolerantesten"
pos,tolerieren,vvinf,0.004,"toleriertet,toleriertest,tolerierest,tolerierte,toleriere,toleriert,tolerierst,tolerier,tolerierten,tolerieret"
pos,toll,adjx,0.5066,"tollere,tollste,tollerer,tollst,tolleres,tollerem,tolles,toller,tolleren,tollstem,tollsten,tollstes,tollen,tollster,tollem,tolle"
pos,top,adjx,0.3186,"topsten,topem,topstem,topst,topen,toperes,tope,topste,topstes,toper,toperem,toperen,topes,toperer,topster,topere"
pos,toppen,vvinf,0.004,"toppe,toppten,toppt,toppet,toppte,topp,toppst,topptet,toppest,topptest,getoppt"
pos,traditionell,adjx,0.004,NA
pos,traditionsreich,adjx,0.004,"traditionsreiche,traditionsreichstes,traditionsreichster,traditionsreichere,traditionsreicheren,traditionsreicherem,traditionsreichem,traditionsreicheres,traditionsreichen,traditionsreicherer,traditionsreicher,traditionsreiches,traditionsreichste,traditionsreichstem,traditionsreichsten,traditionsreichst"
pos,tragfähig,adjx,0.004,"tragfähigstes,tragfähigere,tragfähigster,tragfähigeren,tragfähigen,tragfähigerem,tragfähigem,tragfähigst,tragfähigeres,tragfähigerer,tragfähiges,tragfähiger,tragfähigsten,tragfähigste,tragfähige,tragfähigstem"
pos,transparent,adjx,0.004,"transparentest,transparentesten,transparenteste,transparentestem,transparenten,transparentem,transparenter,transparentere,transparenteren,transparentestes,transparenterer,transparentester,transparente,transparenteres,transparenterem,transparentes"
pos,traumhaft,adjx,0.5665,"traumhafter,traumhafte,traumhaftester,traumhaftestes,traumhaften,traumhaftest,traumhaftem,traumhafterem,traumhaftere,traumhaftesten,traumhafteste,traumhaftestem,traumhafteres,traumhafterer,traumhaftes,traumhafteren"
pos,treffend,adjx,0.1023,NA
pos,trefflich,adjx,0.004,"trefflichsten,trefflichen,trefflichstem,trefflichem,trefflicheres,trefflichster,trefflicherer,treffliches,trefflicher,trefflichst,trefflichstes,trefflichere,treffliche,trefflichste,trefflicherem,trefflicheren"
pos,treu,adjx,0.3526,"treuerem,treuest,treueren,treust,treueres,treuerer,treuere,treuestes,treue,treuem,treueste,treuen,treuester,treuste,treuestem,treustem,treuesten,treusten,treues,treuster,treustes,treuer"
pos,triumphal,adjx,0.004,"triumphaleren,triumphalste,triumphalst,triumphalstem,triumphalerem,triumphales,triumphalere,triumphaler,triumphalem,triumphale,triumphalen,triumphaleres,triumphalsten,triumphalerer,triumphalstes,triumphalster"
pos,triumphieren,vvinf,0.004,"triumphierst,triumphiertest,triumphierte,triumphiert,triumphierten,triumphiere,triumphier,triumphieret,triumphiertet,triumphierest"
pos,trösten,vvinf,0.004,"tröste,trösttest,tröstest,tröstet,trösteten,getröstet,tröst,tröstten,tröstte,tröstetest,tröstetet,tröstete,trösttet"
pos,tätig,vvinf,0.004,NA
pos,ultimativ,adjx,0.004,"ultimativer,ultimativeren,ultimativerem,ultimatives,ultimativen,ultimativere,ultimativem,ultimativster,ultimativeres,ultimativerer,ultimativsten,ultimativst,ultimativstem,ultimativstes,ultimativste,ultimative"
pos,umfangreich,adjx,0.004,"umfangreichstes,umfangreiche,umfangreicher,umfangreiches,umfangreichster,umfangreichen,umfangreicheres,umfangreichst,umfangreichstem,umfangreichsten,umfangreicherer,umfangreicherem,umfangreichem,umfangreicheren,umfangreichere,umfangreichste"
pos,umfassend,adjx,0.004,NA
pos,umgänglich,adjx,0.2129,"umgängliches,umgänglicher,umgänglicheres,umgänglicherer,umgänglichen,umgänglichem,umgänglicheren,umgänglicherem,umgänglichste,umgänglichst,umgänglichster,umgänglichstes,umgängliche,umgänglichstem,umgänglichsten,umgänglichere"
pos,umjubelt,vvinf,0.004,NA
pos,umsichtig,adjx,0.0846,"umsichtiger,umsichtiges,umsichtigste,umsichtigen,umsichtigem,umsichtigere,umsichtigst,umsichtigerem,umsichtige,umsichtigeren,umsichtigeres,umsichtigstes,umsichtigster,umsichtigerer,umsichtigsten,umsichtigstem"
pos,umsorgen,vvinf,0.0863,"umsorgst,umsorgte,umsorget,umsorgt,umsorgest,umsorge,umsorgtet,umsorgten,umsorg,umsorgtest"
pos,umwerfend,adjx,0.1991,NA
pos,unabhängig,adjx,0.004,"unabhängiges,unabhängiger,unabhängige,unabhängigsten,unabhängigeres,unabhängigere,unabhängigstem,unabhängigerer,unabhängigster,unabhängigste,unabhängigerem,unabhängigstes,unabhängigen,unabhängigeren,unabhängigem,unabhängigst"
pos,unangefochten,adjx,0.004,"unangefochtenerem,unangefochteneren,unangefochtenere,unangefochtenerer,unangefochteneres,unangefochtenste,unangefochtenem,unangefochtenstem,unangefochtensten,unangefochtenst,unangefochtenen,unangefochtene,unangefochtenes,unangefochtener,unangefochtenster,unangefochtenstes"
pos,unantastbar,adjx,0.004,"unantastbarere,unantastbarste,unantastbarstes,unantastbareren,unantastbarster,unantastbaren,unantastbarerem,unantastbares,unantastbarstem,unantastbarsten,unantastbare,unantastbarer,unantastbarst,unantastbarem,unantastbareres,unantastbarerer"
pos,unaufholbar,adjx,0.004,NA
pos,unbedingt,adjx,0.004,"unbedingteres,unbedingtsten,unbedingtere,unbedingterer,unbedingteren,unbedingtstem,unbedingtstes,unbedingtster,unbedingten,unbedingtst,unbedingtem,unbedingter,unbedingte,unbedingtste,unbedingterem,unbedingtes"
pos,unbegrenzt,adjx,0.004,"unbegrenztest,unbegrenzteste,unbegrenzterem,unbegrenzteres,unbegrenzte,unbegrenzterer,unbegrenzten,unbegrenztem,unbegrenztestem,unbegrenztesten,unbegrenzteren,unbegrenzter,unbegrenztester,unbegrenztes,unbegrenztestes,unbegrenztere"
pos,unberührt,adjx,0.004,"unberührtere,unberührtestes,unberührtes,unberührter,unberührten,unberührte,unberührtem,unberührtest,unberührteste,unberührtestem,unberührtesten,unberührteres,unberührterer,unberührterem,unberührtester,unberührteren"
pos,unbeschreiblich,adjx,0.1156,"unbeschreibliche,unbeschreiblichstem,unbeschreiblichere,unbeschreiblichsten,unbeschreiblichstes,unbeschreiblichster,unbeschreiblicherem,unbeschreibliches,unbeschreiblicherer,unbeschreiblicheres,unbeschreiblicheren,unbeschreiblichste,unbeschreiblichst,unbeschreiblichem,unbeschreiblichen,unbeschreiblicher"
pos,unbeschwert,adjx,0.3349,"unbeschwerter,unbeschwerterem,unbeschwertester,unbeschwertere,unbeschwerteren,unbeschwertes,unbeschwertesten,unbeschwerteres,unbeschwerterer,unbeschwertestem,unbeschwerten,unbeschwertestes,unbeschwertem,unbeschwertest,unbeschwerte,unbeschwerteste"
pos,unbesiegbar,adjx,0.004,"unbesiegbarere,unbesiegbarst,unbesiegbarster,unbesiegbarstes,unbesiegbarerer,unbesiegbarste,unbesiegbarstem,unbesiegbarsten,unbesiegbarem,unbesiegbareres,unbesiegbaren,unbesiegbareren,unbesiegbarerem,unbesiegbare,unbesiegbarer,unbesiegbares"
pos,unbestreitbar,adjx,0.004,"unbestreitbarerer,unbestreitbare,unbestreitbareres,unbestreitbarst,unbestreitbarster,unbestreitbarstes,unbestreitbarstem,unbestreitbarsten,unbestreitbareren,unbestreitbaren,unbestreitbarerem,unbestreitbarste,unbestreitbarem,unbestreitbarere,unbestreitbares,unbestreitbarer"
pos,unbestritten,adjx,0.004,"unbestrittneren,unbestrittenstes,unbestrittneres,unbestrittnere,unbestrittene,unbestrittenem,unbestrittnerer,unbestrittenster,unbestrittenen,unbestrittenstem,unbestrittensten,unbestrittenes,unbestrittener,unbestrittner,unbestrittenst,unbestrittenste,unbestritteneres,unbestritteneren,unbestrittenerem,unbestrittenere,unbestrittenerer,unbestrittnerem"
